Phylum,Class,Order,Family,Genus,sample,bay,tpm
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, 40-80,106,heated,9.091952969
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, 40-80,107,heated,21.59979316
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, 40-80,108,heated,33.14603092
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, 40-80,109,heated,20.46867744
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, 40-80,110,heated,18.08329394
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, 40-80,111,heated,52.62908058
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,101,control,26.86880746
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,102,control,5.229904598
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,103,control,23.27894241
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,104,control,21.41371159
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,105,control,12.01502761
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,106,heated,43.49620221
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,107,heated,53.52695061
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,108,heated,84.31219392
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,109,heated,15.81953869
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,110,heated,28.37804281
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Brumimicrobium,111,heated,5.263862735
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,101,control,107.5276899
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,102,control,197.5455543
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,103,control,132.7929125
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,104,control,116.7223405
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,105,control,95.77673005
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,106,heated,156.1048244
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,107,heated,216.95672
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,108,heated,910.1335581
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,109,heated,90.25110116
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,110,heated,303.5894558
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CAIUKX01,111,heated,362.8240104
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,101,control,16.50644239
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,102,control,14.35870979
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,103,control,18.57616827
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,105,control,6.782516004
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,106,heated,16.33780818
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,107,heated,15.10910818
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,108,heated,28.49156856
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,109,heated,39.62677179
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,110,heated,19.88543683
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, CSBr16-161,111,heated,16.27998784
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,101,control,821.0035825
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,102,control,1435.279838
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,103,control,1008.782671
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,104,control,531.7179973
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,105,control,763.8049604
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,106,heated,979.8605024
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,107,heated,1142.504516
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,108,heated,869.3709569
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,109,heated,889.580815
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,110,heated,1152.586407
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomicaceae uncl.,111,heated,1244.147533
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,101,control,334.8266041
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,102,control,723.8885829
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,103,control,361.5016338
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,104,control,123.0513245
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,105,control,220.5107962
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,106,heated,22.29218181
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,107,heated,8.055328838
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,108,heated,7.504263556
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,109,heated,17.33935765
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,110,heated,11.23743869
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Crocinitomix,111,heated,25.88154662
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,101,control,226.6910918
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,102,control,483.4487084
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,103,control,265.5912006
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,104,control,157.1478733
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,105,control,196.4789315
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,106,heated,112.4423478
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,107,heated,135.4248335
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,108,heated,90.03946773
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,109,heated,85.38988397
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,110,heated,165.9653329
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Fluviicola,111,heated,114.3922158
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,101,control,10.48257164
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,103,control,4.233250613
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,105,control,13.23984288
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,106,heated,3.58085575
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,107,heated,17.37543858
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,108,heated,5.003226312
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,109,heated,6.962691984
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,110,heated,4.358410874
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JABURP01,111,heated,7.413891176
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,101,control,35.02802988
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,102,control,53.08677917
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,103,control,55.03225797
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,104,control,46.99899287
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,105,control,49.68670615
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,106,heated,1.790427875
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,108,heated,0.416935526
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,109,heated,0.870336498
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,110,heated,1.089602718
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, JADJGJ01,111,heated,1.853472794
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Lishizhenia,101,control,12.0825431
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Lishizhenia,102,control,38.17008327
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Lishizhenia,103,control,5.272996378
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Lishizhenia,104,control,37.35003178
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Lishizhenia,105,control,18.65191901
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Lishizhenia,106,heated,1.550248526
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,101,control,1020.405879
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,102,control,2467.773156
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,103,control,1440.298589
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,104,control,635.4636199
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,105,control,709.1268476
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,106,heated,793.7569982
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,107,heated,838.480141
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,108,heated,677.9059245
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,109,heated,392.0972467
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,110,heated,808.0880239
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M0103,111,heated,1066.119396
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,101,control,166.8928039
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,102,control,259.0462119
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,103,control,142.7950768
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,104,control,147.7350871
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,105,control,96.07686374
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,106,heated,27.12065378
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,107,heated,21.85930864
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,108,heated,26.27879845
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,109,heated,15.99212445
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,110,heated,8.982627673
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, M2408,111,heated,28.97990672
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Putridiphycobacter,102,control,74.07270926
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Putridiphycobacter,103,control,27.63777412
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Putridiphycobacter,110,heated,5.335296069
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,101,control,29.69323336
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,102,control,48.53286024
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,103,control,80.11722183
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,104,control,38.64356522
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,105,control,43.34578463
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,106,heated,13.53446509
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,107,heated,19.86833729
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,108,heated,12.28084477
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,109,heated,0.479022414
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,110,heated,3.856491181
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, SZUA-381,111,heated,32.6651488
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Taishania,101,control,3.188448874
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Taishania,108,heated,4.933737058
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, Taishania,110,heated,3.223408042
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,101,control,1298.534415
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,102,control,2857.308077
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,103,control,1919.98139
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,104,control,1093.69826
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,105,control,1272.202943
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,106,heated,4789.277446
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,107,heated,5941.403266
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,108,heated,4316.056057
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,109,heated,2948.317139
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,110,heated,6596.518393
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA2040,111,heated,8814.845876
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA4466,101,control,342.2961121
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA4466,102,control,526.0013984
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA4466,103,control,554.0152392
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA4466,104,control,305.2187044
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA4466,105,control,330.0041097
 Bacteroidota, Bacteroidia, Flavobacteriales, Crocinitomicaceae, UBA4466,106,heated,280.1963529
